"file" "main" "res" "task" "f" "corpus"
"jsalt-rm2-se06.1-mc05-stu" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc11-lap" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc11-lap" "72.26" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc11-lap" "71.2" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc11-lap" "86.03" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc11-lap" "85.64" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc11-lap" "38.71" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc11-lap" "38.71" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc11-lap" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc16-ele" "81.24" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc16-ele" "28.21" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc16-ele" "70.91" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc16-ele" "28.21" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc16-ele" "72.41" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc16-ele" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc16-ele" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc16-ele" "82.27" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc20-ele" "72.02" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc20-ele" "80.38" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc20-ele" "79.25" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc20-ele" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc20-ele" "70.5" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc20-ele" "23.9" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc20-ele" "23.9" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc20-ele" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc22-ele" "71" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc22-ele" "24.21" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc22-ele" "79.13" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc22-ele" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc22-ele" "71.87" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc22-ele" "24.21" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc22-ele" "80.35" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.1-mc22-ele" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc05-stu" "53.42" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc05-stu" "13.11" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc05-stu" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc05-stu" "47.15" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc05-stu" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc05-stu" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc05-stu" "55.64" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc05-stu" "47.15" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc11-lap" "13.52" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc11-lap" "47.15" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc11-lap" "56.66" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc11-lap" "13.74" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc11-lap" "52.91" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc11-lap" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc11-lap" "47.15" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc11-lap" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc16-ele" "56.62" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc16-ele" "10.59" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc16-ele" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc16-ele" "45.91" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc16-ele" "8.91" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc16-ele" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc16-ele" "53.5" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc16-ele" "45.91" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc20-ele" "10.49" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc20-ele" "45.05" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc20-ele" "56.24" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc20-ele" "10.83" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc20-ele" "58.81" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc20-ele" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc20-ele" "45.05" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc20-ele" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc22-ele" "17.19" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc22-ele" "62.66" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc22-ele" "46.36" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc22-ele" "19.04" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc22-ele" "63.82" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc22-ele" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc22-ele" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.2-mc22-ele" "46.36" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc05-stu" "47.81" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc05-stu" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc05-stu" "58.16" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc05-stu" "55.66" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc05-stu" "51.06" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc05-stu" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc05-stu" "14.59" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc05-stu" "14.59" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc11-lap" "51.49" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc11-lap" "14.59" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc11-lap" "57.36" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc11-lap" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc11-lap" "48.69" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc11-lap" "14.59" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc11-lap" "57.68" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc11-lap" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc16-ele" "62.02" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc16-ele" "52.65" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc16-ele" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc16-ele" "13.78" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc16-ele" "47.76" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc16-ele" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc16-ele" "56.49" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc16-ele" "13.78" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc20-ele" "50.55" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc20-ele" "13.66" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc20-ele" "57.24" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc20-ele" "49.3" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc20-ele" "59.46" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc20-ele" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc20-ele" "13.66" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc20-ele" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc22-ele" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc22-ele" "49.39" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc22-ele" "59.85" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc22-ele" "57.21" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc22-ele" "57.58" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc22-ele" "14.35" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc22-ele" "14.35" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se06.3-mc22-ele" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc05-stu" "93.96" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc05-stu" "60.1" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc05-stu" "65" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc05-stu" "60.1" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc05-stu" "64.63" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc05-stu" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc05-stu" "0" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc05-stu" "93.82" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc11-lap" "64.37" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc11-lap" "94.11" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc11-lap" "94.71" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc11-lap" "0" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc11-lap" "65.87" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval_gtvad/plda_scores_tbest/clean.pyannote-der" "diar" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc11-lap" "60.1" "pipeline/v1/lda120_plda_voxceleb/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
"jsalt-rm2-se07.1-mc11-lap" "60.1" "pipeline/v1/lda120_plda_voxceleb_chime5/jsalt19_spkdiar_sri_eval/plda_scores_tbest/clean.pyannote-det" "det" "sri_test.txt" "sri"
